Date,Charge_Capacity,Current
2015-11-13 09:25:15,0.191709121459314,2.95751094818115
2015-11-13 09:25:25,0.194488411964689,2.75307941436768
2015-11-13 09:25:35,0.197266347399911,2.57330417633057
2015-11-13 09:25:45,0.200045876995823,2.41421031951904
2015-11-13 09:25:55,0.202823284093474,2.27222919464111
2015-11-13 09:26:05,0.205600643309658,2.14753246307373
2015-11-13 09:26:15,0.20837804831297,2.04025745391846
2015-11-13 09:26:25,0.211156562745612,1.94151020050049
2015-11-13 09:26:35,0.213936363077776,1.85349369049072
2015-11-13 09:26:45,0.216714824638949,1.77361583709717
2015-11-13 09:26:55,0.219493566628056,1.69999408721924
2015-11-13 09:27:05,0.222270713160665,1.63310813903809
2015-11-13 09:27:15,0.225049720260561,1.57276630401611
2015-11-13 09:27:25,0.227829566369208,1.51408672332764
2015-11-13 09:27:35,0.230609420982722,1.45942878723145
2015-11-13 09:27:45,0.233387610844253,1.4062967300415
2015-11-13 09:27:55,0.236165280468145,1.35575389862061
2015-11-13 09:28:05,0.238944863429927,1.30580234527588
2015-11-13 09:28:15,0.241724144485888,1.25709533691406
2015-11-13 09:28:25,0.244504042590068,1.20673561096191
2015-11-13 09:28:35,0.247281948089914,1.15979766845703
2015-11-13 09:28:45,0.250062036934767,1.11637496948242
2015-11-13 09:28:55,0.252841321255334,1.07551574707031
2015-11-13 09:29:05,0.255620090415067,1.03609657287598
2015-11-13 09:29:15,0.25839941597521,0.997522354125977
2015-11-13 09:29:25,0.261178164735287,0.961033821105957
2015-11-13 09:29:35,0.263955281029468,0.924373626708984
2015-11-13 09:29:45,0.266733513114203,0.887794494628906
2015-11-13 09:29:55,0.269510964721049,0.851907730102539
2015-11-13 09:30:05,0.272288347170062,0.817588806152344
2015-11-13 09:30:15,0.275066297958241,0.784049987792969
2015-11-13 09:30:25,0.277845354865883,0.750933647155762
2015-11-13 09:30:35,0.280622750735867,0.719894409179688
2015-11-13 09:30:45,0.283402585238081,0.689906120300293
2015-11-13 09:30:55,0.286182171948474,0.661469459533691
2015-11-13 09:31:05,0.288961149651699,0.651997566223145
2015-11-13 09:31:15,0.291739644998859,0
2015-11-13 09:31:25,0.29451927332972,0
2015-11-13 09:31:35,0.297298285471672,0
2015-11-13 09:31:45,0.300078682464513,-6.52011108398438
2015-11-13 09:31:55,0.302858255245007,-6.52016353607178
2015-11-13 09:32:05,0.305638087815342,-6.52005195617676
2015-11-13 09:32:15,0.308416315190785,-6.52011299133301
2015-11-13 09:32:25,0.311194068342304,-6.52011632919312
2015-11-13 09:32:35,0.31397199759019,-6.51997947692871
2015-11-13 09:32:45,0.316750467123666,-6.52004718780518
2015-11-13 09:32:55,0.319528921790156,0
2015-11-13 09:33:05,0.322309008037859,0
2015-11-13 09:33:15,0.325086363192201,0
2015-11-13 09:33:25,0.327865668005884,3.25992488861084
2015-11-13 09:33:35,0.330645462335438,3.25996875762939
2015-11-13 09:33:45,0.333423685965295,3.25992107391357
2015-11-13 09:33:55,0.336203501843094,3.25991916656494
2015-11-13 09:34:05,0.338981634974152,3.25999546051025
2015-11-13 09:34:15,0.34175957863581,3.12399196624756
2015-11-13 09:34:25,0.344539648265731,2.68377780914307
2015-11-13 09:34:35,0.347319217509493,2.3200101852417
2015-11-13 09:34:45,0.350099550148292,2.03442668914795
2015-11-13 09:34:55,0.352879358619917,1.8116626739502
2015-11-13 09:35:05,0.355657557542216,1.63467121124268
2015-11-13 09:35:15,0.358437088151969,1.49217128753662
2015-11-13 09:35:25,0.361217181754039,1.37550449371338
2015-11-13 09:35:35,0.363994525078354,1.27841567993164
2015-11-13 09:35:45,0.366774058802442,1.19557762145996
2015-11-13 09:35:55,0.369551886059737,1.12215042114258
2015-11-13 09:36:05,0.37233094634853,1.05657196044922
2015-11-13 09:36:15,0.375108853557821,0.997474670410156
2015-11-13 09:36:25,0.377888090816746,0.942136764526367
2015-11-13 09:36:35,0.380666534669325,0.890994071960449
2015-11-13 09:36:45,0.383444291778487,0.843293190002441
2015-11-13 09:36:55,0.386222011134209,0.798603057861328
2015-11-13 09:37:05,0.389000722058796,0.756454467773438
2015-11-13 09:37:15,0.391779232142689,0.716975212097168
2015-11-13 09:37:25,0.394557146012593,0.680047988891602
2015-11-13 09:37:35,0.397335574325774,0.651995658874512
2015-11-13 09:37:45,0.400115405172931,0
2015-11-13 09:37:55,0.402893614953469,0
2015-11-13 09:38:05,0.405671797543038,0
2015-11-13 09:38:15,0.408451594807757,-6.52010107040405
2015-11-13 09:38:25,0.411231750783534,-6.52009963989258
2015-11-13 09:38:35,0.414009937960176,-6.52011632919312
2015-11-13 09:38:45,0.416788642102119,-6.52012634277344
2015-11-13 09:38:55,0.419565999588313,-6.52015495300293
2015-11-13 09:39:05,0.422345246542234,-6.52015161514282
2015-11-13 09:39:15,0.425123418687748,-6.5198917388916
2015-11-13 09:39:25,0.427900758290809,0
2015-11-13 09:39:35,0.430680555491549,0
2015-11-13 09:39:45,0.433458369081161,0
2015-11-13 09:39:55,0.436237771697833,3.25986194610596
2015-11-13 09:40:05,0.439015390277077,3.25992488861084
2015-11-13 09:40:16,0.441795227622575,3.25992488861084
2015-11-13 09:40:26,0.444574548512487,3.2599401473999
2015-11-13 09:40:36,0.447354892484796,3.25995922088623
2015-11-13 09:40:46,0.450134127564544,2.95507717132568
2015-11-13 09:40:56,0.45291253339947,2.52377796173096
2015-11-13 09:41:06,0.455690186667346,2.18339252471924
2015-11-13 09:41:16,0.458468915570064,1.91925144195557
2015-11-13 09:41:26,0.461248220557709,1.71371173858643
2015-11-13 09:41:36,0.464026120480374,1.54974460601807
2015-11-13 09:41:46,0.466805365297267,1.41851139068604
2015-11-13 09:41:56,0.469585745765873,1.31103897094727
2015-11-13 09:42:06,0.472365277511242,1.21934604644775
2015-11-13 09:42:16,0.475143970266322,1.13968658447266
2015-11-13 09:42:26,0.477922152592347,1.07063007354736
2015-11-13 09:42:36,0.48070222016692,1.00741100311279
2015-11-13 09:42:46,0.483482540016756,0.949504852294922
2015-11-13 09:42:56,0.48626068449138,0.896576881408691
2015-11-13 09:43:06,0.48903882569359,0.846328735351563
2015-11-13 09:43:16,0.491819305497726,0.79926872253418
2015-11-13 09:43:26,0.494597301036472,0.754226684570313
2015-11-13 09:43:36,0.497377062066766,0.712996482849121
2015-11-13 09:43:46,0.500157145669651,0.678394317626953
2015-11-13 09:43:56,0.502937468626709,0.651997566223145
2015-11-13 09:44:06,0.505716701122651,0
2015-11-13 09:44:16,0.508495660675867,0
2015-11-13 09:44:26,0.511276012581903,0
2015-11-13 09:44:36,0.514056891478141,-6.52009105682373
2015-11-13 09:44:46,0.516837758424074,-6.52010774612427
2015-11-13 09:44:56,0.519616653124935,-6.52012157440186
2015-11-13 09:45:06,0.522395385082124,-6.52016019821167
2015-11-13 09:45:16,0.525173540359811,-6.52017021179199
2015-11-13 09:45:26,0.527954130025476,-6.51988172531128
2015-11-13 09:45:36,0.530734191078961,-6.5201621055603
2015-11-13 09:45:46,0.533513453598131,0
2015-11-13 09:45:56,0.536290849316851,0
2015-11-13 09:46:06,0.539068963723674,0
2015-11-13 09:46:16,0.541848748986611,3.25998783111572
2015-11-13 09:46:26,0.544628269550306,3.25991916656494
2015-11-13 09:46:36,0.547406460400218,3.25996494293213
2015-11-13 09:46:46,0.550184027998966,3.25994968414307
2015-11-13 09:46:56,0.552961716679642,3.25990009307861
2015-11-13 09:47:06,0.555742346850686,2.92960453033447
2015-11-13 09:47:16,0.55852104886924,2.49967670440674
2015-11-13 09:47:26,0.561301653802174,2.15560245513916
2015-11-13 09:47:36,0.56408145606129,1.89276218414307
2015-11-13 09:47:46,0.566859320116325,1.6884822845459
2015-11-13 09:47:56,0.569637695750388,1.52681350708008
2015-11-13 09:48:06,0.572417713893632,1.39589405059814
2015-11-13 09:48:16,0.575198302322396,1.28891754150391
2015-11-13 09:48:26,0.577976172442713,1.19853591918945
2015-11-13 09:48:36,0.580754867855619,1.12061500549316
2015-11-13 09:48:46,0.583533268674079,1.05152988433838
2015-11-13 09:48:56,0.586313909102968,0.988613128662109
2015-11-13 09:49:06,0.589092088617874,0.931360244750977
2015-11-13 09:49:16,0.591872978939845,0.879246711730957
2015-11-13 09:49:26,0.594652218551325,0.830378532409668
2015-11-13 09:49:36,0.597430613539254,0.785707473754883
2015-11-13 09:49:46,0.600210914874262,0.750116348266602
2015-11-13 09:49:56,0.602991222961851,0.71791934967041
2015-11-13 09:50:06,0.605771807966021,0.68504810333252
2015-11-13 09:50:16,0.608552412318718,0.652017593383789
2015-11-13 09:50:26,0.611331953524358,0.651982307434082
2015-11-13 09:50:36,0.614111475081041,0
2015-11-13 09:50:46,0.61689185904226,0
2015-11-13 09:50:56,0.619669934866549,0
2015-11-13 09:51:06,0.622448967894632,-6.51978206634522
2015-11-13 09:51:16,0.625227147763629,-6.51981735229492
2015-11-13 09:51:26,0.62800748176425,-6.51987314224243
2015-11-13 09:51:36,0.6307875608313,-6.52003002166748
2015-11-13 09:51:46,0.633567946510879,-6.51984262466431
2015-11-13 09:51:56,0.63634805438117,-6.51987648010254
2015-11-13 09:52:06,0.639125717330557,-6.51984596252441
2015-11-13 09:52:16,0.641903825927937,0
2015-11-13 09:52:26,0.644683849455624,0
2015-11-13 09:52:36,0.647461722610797,0
2015-11-13 09:52:46,0.650239612853718,3.25984668731689
2015-11-13 09:52:56,0.653018874026465,3.26001644134521
2015-11-13 09:53:06,0.655798966774031,3.26001834869385
2015-11-13 09:53:16,0.65857931693492,3.26000499725342
2015-11-13 09:53:26,0.661358841175364,3.26004886627197
2015-11-13 09:53:36,0.6641370282252,2.89679431915283
2015-11-13 09:53:46,0.666915763341439,2.46646785736084
2015-11-13 09:53:56,0.669694216177261,2.12855434417725
2015-11-13 09:54:06,0.672472641907264,1.86942577362061
2015-11-13 09:54:16,0.675252209878297,1.66751003265381
2015-11-13 09:54:26,0.678031709672529,1.51023483276367
2015-11-13 09:54:36,0.680811209510933,1.38230037689209
2015-11-13 09:54:46,0.683591862581315,1.27720260620117
2015-11-13 09:54:56,0.686372523016518,1.18912124633789
2015-11-13 09:55:06,0.689151806278417,1.11266040802002
2015-11-13 09:55:16,0.691932407773737,1.04439926147461
2015-11-13 09:55:26,0.694710593016101,0.982771873474121
2015-11-13 09:55:36,0.697490959878395,0.926568031311035
2015-11-13 09:55:46,0.70027022371111,0.882106781005859
2015-11-13 09:55:56,0.703050021026986,0.842137336730957
2015-11-13 09:56:06,0.705830409463159,0.802446365356445
2015-11-13 09:56:16,0.708608591868881,0.763154029846191
2015-11-13 09:56:26,0.711387866106696,0.723706245422363
2015-11-13 09:56:36,0.714165749574746,0.684678077697754
2015-11-13 09:56:46,0.71694388011728,0.651997566223145
2015-11-13 09:56:56,0.71972132362374,0
2015-11-13 09:57:06,0.722498910635591,0
2015-11-13 09:57:16,0.725277404664363,0
2015-11-13 09:57:26,0.728057769173843,-6.51983594894409
2015-11-13 09:57:36,0.730838133630359,-6.51982927322388
2015-11-13 09:57:46,0.733617942605411,-6.51987457275391
2015-11-13 09:57:56,0.736397239291836,-6.51981735229492
2015-11-13 09:58:06,0.739177027069687,-6.51980543136597
2015-11-13 09:58:16,0.741957407243603,-6.51982259750366
2015-11-13 09:58:26,0.744737248128285,-6.51984119415283
2015-11-13 09:58:36,0.747517061650961,0
2015-11-13 09:58:46,0.75029710911478,0
2015-11-13 09:58:56,0.753076414124264,0
2015-11-13 09:59:06,0.755855945028169,3.2598123550415
2015-11-13 09:59:16,0.758636301005837,3.25999736785889
2015-11-13 09:59:26,0.761415301787277,3.25999355316162
2015-11-13 09:59:36,0.764194834347968,3.26001453399658
2015-11-13 09:59:46,0.766973812401997,3.26000499725342
2015-11-13 09:59:56,0.769752849350929,2.96106243133545
2015-11-13 10:00:06,0.77253048363462,2.52201366424561
2015-11-13 10:00:16,0.775310854177898,2.17229747772217
2015-11-13 10:00:26,0.778089535481725,1.89968395233154
2015-11-13 10:00:36,0.780867075371775,1.68947696685791
2015-11-13 10:00:46,0.783646030947437,1.52528285980225
2015-11-13 10:00:56,0.786397643807203,1.39324855804443
2015-11-13 10:01:06,0.789203452701275,1.28485679626465
2015-11-13 10:01:16,0.79198385708011,1.19411849975586
2015-11-13 10:01:26,0.794764305712324,1.11496829986572
2015-11-13 10:01:36,0.797542306670338,1.05500602722168
2015-11-13 10:01:46,0.800321561058136,1.00369834899902
2015-11-13 10:01:56,0.803099167425,0.954118728637695
2015-11-13 10:02:06,0.80587762400726,0.904789924621582
2015-11-13 10:02:16,0.808655805716353,0.857040405273438
2015-11-13 10:02:26,0.811436143418074,0.809446334838867
2015-11-13 10:02:36,0.814216746121362,0.75648307800293
2015-11-13 10:02:46,0.816997259746269,0.706609725952148
2015-11-13 10:02:56,0.819776054234159,0.662592887878418
2015-11-13 10:03:06,0.822555591062241,0.651982307434082
2015-11-13 10:03:16,0.825335399024157,0
2015-11-13 10:03:26,0.828115982124859,0
2015-11-13 10:03:36,0.830894162828793,0
2015-11-13 10:03:46,0.833671746246535,-6.51984930038452
2015-11-13 10:03:56,0.836450455604149,-6.51984453201294
2015-11-13 10:04:06,0.839230231765525,-6.51983737945557
2015-11-13 10:04:17,0.842009748338346,-6.51986312866211
2015-11-13 10:04:27,0.844788471950289,-6.51982593536377
2015-11-13 10:04:37,0.847567148012075,-6.52019548416138
2015-11-13 10:04:47,0.850347772737313,-6.51978206634522
2015-11-13 10:04:57,0.85312761466473,0
2015-11-13 10:05:07,0.855907400939786,0
2015-11-13 10:05:17,0.858685222995736,0
2015-11-13 10:05:27,0.861465361636991,3.25991725921631
2015-11-13 10:05:37,0.864242994097332,3.26005268096924
2015-11-13 10:05:47,0.86702198669606,3.26000499725342
2015-11-13 10:05:57,0.869799906055595,3.26002216339111
2015-11-13 10:06:07,0.872579741420421,3.26008319854736
2015-11-13 10:06:17,0.875359293650826,2.86765956878662
2015-11-13 10:06:27,0.878139962799339,2.44069576263428
2015-11-13 10:06:37,0.880919691109012,2.10704898834229
2015-11-13 10:06:47,0.883699526705737,1.84978199005127
2015-11-13 10:06:57,0.886478960221304,1.65182209014893
2015-11-13 10:07:07,0.889259516737209,1.49484062194824
2015-11-13 10:07:17,0.892039025572732,1.36886405944824
2015-11-13 10:07:27,0.894818047149841,1.26502799987793
2015-11-13 10:07:37,0.897597347138185,1.18649291992188
2015-11-13 10:07:47,0.900378193836587,1.12211322784424
2015-11-13 10:07:57,0.903156376557906,1.06142234802246
2015-11-13 10:08:07,0.905935107153946,1.00471019744873
2015-11-13 10:08:17,0.908714314142245,0.951452255249023
2015-11-13 10:08:27,0.911494413055814,0.897397994995117
2015-11-13 10:08:37,0.914275017644061,0.838497161865234
2015-11-13 10:08:47,0.917055654226789,0.782356262207031
2015-11-13 10:08:57,0.919833609566803,0.732908248901367
2015-11-13 10:09:07,0.922614519746837,0.689590454101563
2015-11-13 10:09:17,0.925394080969404,0.651997566223145
2015-11-13 10:09:27,0.928174940068897,0
2015-11-13 10:09:37,0.930953069275093,0
2015-11-13 10:09:47,0.933731262301721,0
2015-11-13 10:09:57,0.936508900691002,-6.51982927322388
2015-11-13 10:10:07,0.939286521755401,-6.51984596252441
2015-11-13 10:10:17,0.942065798395465,-6.51984596252441
2015-11-13 10:10:27,0.944844261292299,-6.5198187828064
2015-11-13 10:10:37,0.947622763512408,-6.51985263824463
2015-11-13 10:10:47,0.950402859236433,-6.51984453201294
2015-11-13 10:10:57,0.953183243767201,-6.51985120773315
2015-11-13 10:11:07,0.955961182583346,0
2015-11-13 10:11:17,0.958741540394939,0
2015-11-13 10:11:27,0.961520033514256,0
2015-11-13 10:11:37,0.964298506849173,3.25998020172119
2015-11-13 10:11:47,0.967078868630086,3.26006412506104
2015-11-13 10:11:57,0.969857293301183,3.2600736618042
2015-11-13 10:12:07,0.972637108505994,3.26003360748291
2015-11-13 10:12:17,0.975417975563467,3.26001453399658
2015-11-13 10:12:27,0.978196421166541,2.90183925628662
2015-11-13 10:12:37,0.980974921197615,2.46778011322021
2015-11-13 10:12:47,0.983754748999036,2.12552165985107
2015-11-13 10:12:57,0.986533208295159,1.86518955230713
2015-11-13 10:13:07,0.989311423215035,1.6636905670166
2015-11-13 10:13:17,0.992089295686851,1.50137996673584
2015-11-13 10:13:27,0.994867787000231,1.37732696533203
2015-11-13 10:13:37,0.997646216839229,1.28497314453125
2015-11-13 10:13:47,1.00042654952567,1.20644283294678
2015-11-13 10:13:57,1.00320476450102,1.1359977722168
2015-11-13 10:14:07,1.00598234785656,1.07050800323486
2015-11-13 10:14:17,1.00876053291865,1.0088415145874
2015-11-13 10:14:27,1.01154143852665,0.944187164306641
2015-11-13 10:14:37,1.01432047688867,0.879079818725586
2015-11-13 10:14:47,1.01709827067754,0.821394920349121
2015-11-13 10:14:57,1.01987736466368,0.770188331604004
2015-11-13 10:15:07,1.02265558030084,0.723949432373047
2015-11-13 10:15:17,1.02543312980748,0.681079864501953
2015-11-13 10:15:27,1.02821384993161,0.651992797851563
2015-11-13 10:15:37,1.03099232594956,0
2015-11-13 10:15:47,1.0337720621382,0
2015-11-13 10:15:57,1.03655192398936,0
2015-11-13 10:16:07,1.03933034307804,-6.51977825164795
2015-11-13 10:16:17,1.04210871810228,-6.51986455917358
2015-11-13 10:16:27,1.04488836628135,-6.52006244659424
2015-11-13 10:16:37,1.04766875079696,-6.51987981796265
2015-11-13 10:16:47,1.05044751320416,-6.52017545700073
2015-11-13 10:16:57,1.05322518030199,-6.51985931396484
2015-11-13 10:17:07,1.05600364976781,-6.51988983154297
2015-11-13 10:17:17,1.05878213985857,0
2015-11-13 10:17:27,1.06156119291121,0
2015-11-13 10:17:37,1.06434015708896,0
2015-11-13 10:17:47,1.0671199839695,3.25987529754639
2015-11-13 10:17:57,1.06990038260956,3.2600622177124
2015-11-13 10:18:07,1.07267847846431,3.26002597808838
2015-11-13 10:18:17,1.07545570613551,3.2599515914917
2015-11-13 10:18:27,1.07823502884363,3.25998020172119
2015-11-13 10:18:37,1.08101347847362,2.91508197784424
2015-11-13 10:18:47,1.08379141314258,2.48477840423584
2015-11-13 10:18:57,1.08656908921786,2.14069843292236
2015-11-13 10:19:07,1.08934731842397,1.87341785430908
2015-11-13 10:19:17,1.09212607034554,1.66782760620117
2015-11-13 10:19:27,1.09490581522776,1.51613903045654
2015-11-13 10:19:37,1.09768332010478,1.40156269073486
2015-11-13 10:19:47,1.10046152238852,1.30487155914307
2015-11-13 10:19:57,1.10323882295858,1.22110080718994
2015-11-13 10:20:07,1.10601631996758,1.14592170715332
2015-11-13 10:20:17,1.10879458070329,1.07432079315186
2015-11-13 10:20:27,1.11157282789827,1.00089359283447
2015-11-13 10:20:37,1.1143528703141,0.931154251098633
2015-11-13 10:20:47,1.11713083746843,0.869905471801758
2015-11-13 10:20:57,1.11990906970464,0.816563606262207
2015-11-13 10:21:07,1.12268645762578,0.76810359954834
2015-11-13 10:21:17,1.1254646488452,0.723880767822266
2015-11-13 10:21:27,1.12824310705004,0.682936668395996
2015-11-13 10:21:37,1.13102296967416,0.65199089050293
2015-11-13 10:21:47,1.13380121970183,0
2015-11-13 10:21:57,1.13657913912188,0
2015-11-13 10:22:07,1.13935872398795,0
2015-11-13 10:22:17,1.14213698178023,-6.51998281478882
2015-11-13 10:22:27,1.14491523925042,-6.52020597457886
2015-11-13 10:22:37,1.1476951098532,-6.51993560791016
2015-11-13 10:22:47,1.15047332704964,-6.51983737945557
2015-11-13 10:22:57,1.15325183926924,-6.51991844177246
2015-11-13 10:23:07,1.15603224643282,-6.51996946334839
2015-11-13 10:23:17,1.15881044008487,-6.5202260017395
2015-11-13 10:23:27,1.16158894919906,0
2015-11-13 10:23:37,1.16436851230965,0
2015-11-13 10:23:47,1.16714703853368,0
2015-11-13 10:23:57,1.16992749650726,3.25989437103271
2015-11-13 10:24:07,1.17270517717839,3.26002979278564
2015-11-13 10:24:17,1.17548314301222,3.26008319854736
2015-11-13 10:24:27,1.17826139696156,3.26004505157471
2015-11-13 10:24:37,1.18104123192122,3.26002216339111
2015-11-13 10:24:47,1.1838194755405,2.80932140350342
2015-11-13 10:24:57,1.1865977469479,2.39096546173096
2015-11-13 10:25:07,1.1893784603091,2.06464862823486
2015-11-13 10:25:17,1.19215664378219,1.8218412399292
2015-11-13 10:25:27,1.1949343280731,1.64475059509277
2015-11-13 10:25:37,1.19771442785309,1.50682735443115
2015-11-13 10:25:47,1.20049239955231,1.39303684234619
2015-11-13 10:25:57,1.2032706185168,1.29826259613037
2015-11-13 10:26:07,1.20605047505819,1.21401405334473
2015-11-13 10:26:17,1.20882951966665,1.13391494750977
2015-11-13 10:26:27,1.21160778241664,1.05344867706299
2015-11-13 10:26:37,1.21438737495464,0.981136322021484
2015-11-13 10:26:47,1.21716559128358,0.917708396911621
2015-11-13 10:26:57,1.21994379906764,0.861766815185547
2015-11-13 10:27:07,1.22272366391388,0.811083793640137
2015-11-13 10:27:17,1.22550241383066,0.764739036560059
2015-11-13 10:27:27,1.22828064398394,0.721461296081543
2015-11-13 10:27:37,1.23106076153715,0.680397033691406
2015-11-13 10:27:47,1.23383927749996,0.651993751525879
2015-11-13 10:27:57,1.23661778587196,0
2015-11-13 10:28:07,1.23939764681712,0
2015-11-13 10:28:17,1.24217584397484,0
2015-11-13 10:28:27,1.24495403642844,-6.51983070373535
2015-11-13 10:28:37,1.24773416145163,-6.5198712348938
2015-11-13 10:28:47,1.25051243643577,-6.51982069015503
2015-11-13 10:28:57,1.25329062651065,-6.51981210708618
2015-11-13 10:29:07,1.2560713056904,-6.52023601531982
2015-11-13 10:29:17,1.25884954461115,-6.51983070373535
2015-11-13 10:29:27,1.26162778875968,-6.51981210708618
2015-11-13 10:29:37,1.26440796915264,0
2015-11-13 10:29:47,1.26718624063788,0
2015-11-13 10:29:57,1.26996417217099,0
2015-11-13 10:30:07,1.27274374564141,3.25990390777588
2015-11-13 10:30:17,1.27552199808219,3.26010990142822
2015-11-13 10:30:27,1.27829969332766,3.26003170013428
2015-11-13 10:30:37,1.28107957992392,3.26002216339111
2015-11-13 10:30:47,1.28385792165542,3.26006603240967
2015-11-13 10:30:57,1.28663608801052,2.78350734710693
2015-11-13 10:31:07,1.28941602053001,2.36337375640869
2015-11-13 10:31:17,1.29219504208458,2.04987812042236
2015-11-13 10:31:27,1.29497327114816,1.82110118865967
2015-11-13 10:31:37,1.29775343059093,1.64413928985596
2015-11-13 10:31:47,1.30053410836459,1.49960231781006
2015-11-13 10:31:58,1.30331374352221,1.38072299957275
2015-11-13 10:32:08,1.30609140798702,1.27805423736572
2015-11-13 10:32:18,1.30887028189806,1.18188095092773
2015-11-13 10:32:28,1.31165009188756,1.09300422668457
2015-11-13 10:32:38,1.31442996135938,1.01716709136963
2015-11-13 10:32:48,1.31720927718052,0.951844215393066
2015-11-13 10:32:58,1.31998724509419,0.89414119720459
2015-11-13 10:33:08,1.3227673897353,0.841217994689941
2015-11-13 10:33:18,1.32554724207042,0.793530464172363
2015-11-13 10:33:28,1.32832765600585,0.747713088989258
2015-11-13 10:33:38,1.33110587937737,0.705327033996582
2015-11-13 10:33:48,1.33388330696551,0.664751052856445
2015-11-13 10:33:58,1.33666183829456,0.651992797851563
2015-11-13 10:34:08,1.33944168697651,0
2015-11-13 10:34:18,1.3422204696579,0
2015-11-13 10:34:28,1.34499979342449,0
2015-11-13 10:34:38,1.34777724063389,-6.51987314224243
2015-11-13 10:34:48,1.35055630089908,-6.51986122131348
2015-11-13 10:34:58,1.35333350410117,-6.51985788345337
2015-11-13 10:35:08,1.35611333843603,-6.51988649368286
2015-11-13 10:35:18,1.35889101953017,-6.5198073387146
2015-11-13 10:35:28,1.36167092666183,-6.51988172531128
2015-11-13 10:35:38,1.36444944698514,0
2015-11-13 10:35:48,1.36722875250597,0
2015-11-13 10:35:58,1.37000806176809,0
2015-11-13 10:36:08,1.37278767190362,3.25982570648193
2015-11-13 10:36:18,1.37556674353544,3.26003360748291
2015-11-13 10:36:28,1.37834552632712,3.26001262664795
2015-11-13 10:36:38,1.38112382870376,3.25992107391357
2015-11-13 10:36:48,1.38390148228671,3.26004886627197
2015-11-13 10:36:58,1.38667917970715,2.79794216156006
2015-11-13 10:37:08,1.3894590926221,2.38816547393799
2015-11-13 10:37:18,1.39223763642964,2.07802104949951
2015-11-13 10:37:28,1.39501618048843,1.84338474273682
2015-11-13 10:37:38,1.39779599889096,1.65624141693115
2015-11-13 10:37:48,1.40057454469528,1.50717067718506
